trade_id,entry_unix,entry_et,entry_time_et,entry_price,exit_unix,exit_et,exit_time_et,exit_price,direction,bars_held,pnl_pct,trade_profit_pct,pnl_usd,trade_profit_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1772196000|SHORT,1772196000,2026-02-27 07:40:00 ET,2026-02-27 07:40:00 ET,24928.0,1772212800,2026-02-27 12:20:00 ET,2026-02-27 12:20:00 ET,24942.25,SHORT,55,-0.09004818063532705,-0.09004818063532705,-45.02409031766352,-45.02409031766352,5.080831397213858,2540.415698606928,LOSS,2026-03-30T02:15:13.253756+00:00
1772217900|SHORT,1772217900,2026-02-27 13:45:00 ET,2026-02-27 13:45:00 ET,24905.25,1772411700,2026-03-01 19:35:00 ET,2026-03-01 19:35:00 ET,24727.75,SHORT,55,0.6811655026421448,0.6811655026421448,340.5827513210724,340.5827513210724,5.761996899856003,2880.9984499280004,WIN,2026-03-30T02:15:13.253795+00:00
1772413800|LONG,1772413800,2026-03-01 20:10:00 ET,2026-03-01 20:10:00 ET,24873.75,1772429100,2026-03-02 00:25:00 ET,2026-03-02 00:25:00 ET,24722.75,LONG,50,-0.6319109187110872,-0.6319109187110872,-315.9554593555436,-315.9554593555436,5.130085981144916,2565.042990572457,LOSS,2026-03-30T02:15:13.253829+00:00
1772428800|SHORT,1772428800,2026-03-02 00:20:00 ET,2026-03-02 00:20:00 ET,24722.75,1772445600,2026-03-02 05:00:00 ET,2026-03-02 05:00:00 ET,24629.0,SHORT,55,0.3525405661860548,0.3525405661860548,176.2702830930274,176.2702830930274,5.4826265473309705,2741.3132736654843,WIN,2026-03-30T02:15:13.253864+00:00
1772445300|LONG,1772445300,2026-03-02 04:55:00 ET,2026-03-02 04:55:00 ET,24629.0,1772462100,2026-03-02 09:35:00 ET,2026-03-02 09:35:00 ET,24832.75,LONG,55,0.8021070142628872,0.8021070142628872,401.0535071314436,401.0535071314436,6.284733561593858,3142.3667807969277,WIN,2026-03-30T02:15:13.253900+00:00
1772474700|LONG,1772474700,2026-03-02 13:05:00 ET,2026-03-02 13:05:00 ET,25046.25,1772495100,2026-03-02 18:45:00 ET,2026-03-02 18:45:00 ET,24947.5,LONG,55,-0.4191688009519856,-0.4191688009519856,-209.5844004759928,-209.5844004759928,5.865564760641872,2932.782380320935,LOSS,2026-03-30T02:15:13.253944+00:00
1772496600|SHORT,1772496600,2026-03-02 19:10:00 ET,2026-03-02 19:10:00 ET,24947.5,1772513400,2026-03-02 23:50:00 ET,2026-03-02 23:50:00 ET,24803.5,SHORT,55,0.5539531780807572,0.5539531780807572,276.9765890403786,276.9765890403786,6.419517938722629,3209.7589693613136,WIN,2026-03-30T02:15:13.253980+00:00
1772523300|SHORT,1772523300,2026-03-03 02:35:00 ET,2026-03-03 02:35:00 ET,24686.75,1772540100,2026-03-03 07:15:00 ET,2026-03-03 07:15:00 ET,24555.25,SHORT,55,0.504945788557909,0.504945788557909,252.47289427895447,252.47289427895447,6.924463727280538,3462.231863640268,WIN,2026-03-30T02:15:13.254024+00:00
1772541000|LONG,1772541000,2026-03-03 07:30:00 ET,2026-03-03 07:30:00 ET,24578.25,1772557800,2026-03-03 12:10:00 ET,2026-03-03 12:10:00 ET,24638.0,LONG,55,0.21803524134653696,0.21803524134653696,109.01762067326848,109.01762067326848,7.142498968627075,3571.2494843135364,WIN,2026-03-30T02:15:13.254058+00:00
1772573400|SHORT,1772573400,2026-03-03 16:30:00 ET,2026-03-03 16:30:00 ET,24700.5,1772593800,2026-03-03 22:10:00 ET,2026-03-03 22:10:00 ET,24622.5,SHORT,55,0.2870588087669601,0.2870588087669601,143.52940438348006,143.52940438348006,7.429557777394035,3714.7788886970166,WIN,2026-03-30T02:15:13.254107+00:00
