trade_id,entry_time_unix,entry_unix,entry_time_et,entry_et,exit_time_et,exit_time_unix,exit_unix,exit_et,side,direction,entry_price,exit_price,nq_contracts,mnq_contracts,bars_held,point_value_usd,pnl_points,pnl_pct,trade_pnl_usd,pnl_usd,trade_profit_pct,trade_profit_usd,total_pnl_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1773142800|SHORT,,1773142800,2026-03-10 07:40:00 ET,2026-03-10 07:40:00 ET,2026-03-10 09:50:00 ET,,1773150600,2026-03-10 09:50:00 ET,,SHORT,24973.5,25046.5,,,25,,,-0.3176223140719081,,-158.81115703595407,-0.3176223140719081,-158.81115703595407,,45.1895728504435,22594.786425221744,LOSS,2026-03-30T02:15:13.254756+00:00
1773150300|LONG,,1773150300,2026-03-10 09:45:00 ET,2026-03-10 09:45:00 ET,2026-03-10 14:25:00 ET,,1773167100,2026-03-10 14:25:00 ET,,LONG,25046.5,25030.75,,,55,,,-0.08792079812314224,,-43.960399061571124,-0.08792079812314224,-43.960399061571124,,45.101652052320354,22550.82602616017,LOSS,2026-03-30T02:15:13.254790+00:00
1773191400|LONG,,1773191400,2026-03-10 21:10:00 ET,2026-03-10 21:10:00 ET,2026-03-10 21:45:00 ET,,1773193500,2026-03-10 21:45:00 ET,,LONG,25075.5,25088.25,,,7,20.0,,0.51,,255.0,0.51,255.0,,45.61165205232035,22805.82602616017,WIN,2026-05-20T00:12:54.578269+00:00
1773214500|SHORT,,1773214500,2026-03-11 03:35:00 ET,2026-03-11 03:35:00 ET,2026-03-11 08:15:00 ET,,1773231300,2026-03-11 08:15:00 ET,,SHORT,24959.0,24955.75,,,55,,,-0.014224124308026553,,-7.112062154013277,-0.014224124308026553,-7.112062154013277,,45.59742792801232,22798.713964006158,LOSS,2026-03-30T02:15:13.254882+00:00
1773219600|SHORT,,1773219600,2026-03-11 05:00:00 ET,2026-03-11 05:00:00 ET,2026-03-11 05:15:00 ET,,1773220500,2026-03-11 05:15:00 ET,,SHORT,24928.75,24953.75,,,3,20.0,,-1.0,,-500.0,-1.0,-500.0,,44.59742792801232,22298.713964006158,LOSS,2026-04-14T18:17:42.548540+00:00
1773220500|SHORT,,1773220500,2026-03-11 05:15:00 ET,2026-03-11 05:15:00 ET,2026-03-11 05:35:00 ET,,1773221700,2026-03-11 05:35:00 ET,,SHORT,24950.25,24933.75,,,4,20.0,,0.66,,330.0,0.66,330.0,,45.25742792801232,22628.713964006158,WIN,2026-04-14T18:17:42.548583+00:00
1773236100|LONG,,1773236100,2026-03-11 09:35:00 ET,2026-03-11 09:35:00 ET,2026-03-11 14:15:00 ET,,1773252900,2026-03-11 14:15:00 ET,,LONG,25102.75,24913.0,,,55,,,-0.7807379557627225,,-390.3689778813613,-0.7807379557627225,-390.3689778813613,,44.476689972249595,22238.344986124797,LOSS,2026-03-30T02:15:13.254921+00:00
1773253500|SHORT,,1773253500,2026-03-11 14:25:00 ET,2026-03-11 14:25:00 ET,2026-03-11 14:45:00 ET,,1773254700,2026-03-11 14:45:00 ET,,SHORT,24947.0,24943.0,,,3,,,-0.009074022365773704,,-4.537011182886852,-0.009074022365773704,-4.537011182886852,,44.46761594988382,22233.807974941912,LOSS,2026-03-30T02:15:13.254936+00:00
1773269400|SHORT,,1773269400,2026-03-11 18:50:00 ET,2026-03-11 18:50:00 ET,2026-03-11 19:30:00 ET,,1773271800,2026-03-11 19:30:00 ET,,SHORT,24835.5,24758.5,,,8,20.0,,3.08,,1540.0,3.08,1540.0,,47.54761594988382,23773.807974941912,WIN,2026-04-14T18:17:42.548864+00:00
1773277200|SHORT,,1773277200,2026-03-11 21:00:00 ET,2026-03-11 21:00:00 ET,2026-03-12 01:40:00 ET,,1773294000,2026-03-12 01:40:00 ET,,SHORT,24793.25,24761.25,,,54,,,0.10288621876948234,,51.44310938474117,0.10288621876948234,51.44310938474117,,47.650502168653304,23825.251084326654,WIN,2026-03-30T00:11:59.290308+00:00
